equip_id_raw,equip_id_norm,device_name_norm,device_name_raw,gcb_count,multi_device,equip_aliases,fab_or_line,notes
EPAG58,EPAG58,SUPRA_V,SUPRA V,3,False,EPAG58,inferred_from_prefix,
WPSK411400,WPSK411400,OMNIS,OMNIS,3,True,WPSK411400,,models=OMNIS|SUPRA XP
EPSHW2,EPSHW2,SUPRA_VPLUS,SUPRA Vplus,3,False,EPSHW2,inferred_from_prefix,
4ESPG111,4ESPG111,SUPRA_N,SUPRA N,3,False,4ESPG111,,
EBASHA17,EBASHA17,SUPRA_IV,SUPRA IV,3,False,EBASHA17,,
STRIPB-B15,STRIPB-B15,SUPRA_VM,SUPRA Vm,3,True,STRIPB-B15|STRIPBB15,,models=SUPRA Vm|SUPRA Vplus
BMPSKP01,BMPSKP01,ECOLITE_3000,ECOLITE3000,3,False,BMPSKP01,,
DES801,DES801,ECOLITE_3000,ECOLITE3000,3,False,DES801,,
EPRS758,EPRS758,TERA21,TERA21,3,False,EPRS758,inferred_from_prefix,
ECPA01,ECPA01,TERA_21_RC,TERA 21 RC,3,True,ECPA01,,models=TERA 21 RC|TERA21-RC
EPAMU5,EPAMU5,SUPRA_N,SUPRA N,3,False,EPAMU5,inferred_from_prefix,
SP203,SP203,ECOLITE_II_T,ECOLITE II T,3,True,SP203,,models=ECOLITE II T|ECOLITE Ⅱ T
EPAP304,EPAP304,SUPRA_N,SUPRA N,3,False,EPAP304,inferred_from_prefix,
WPSKANEE00,WPSKANEE00,SUPRA_VPLUS,SUPRA Vplus,3,False,WPSKANEE00,,
WPSKL32000,WPSKL32000,SUPRA_VPLUS,SUPRA Vplus,3,False,WPSKL32000,,
EVPAL04,EVPAL04,TERA21_RC,TERA21 RC,3,True,EVPAL04,,models=TERA21 RC|TERA21-RC
WDE006,WDE006,ECOLITE_3000,ECOLITE3000,3,False,WDE006,,
Des 03,Des 03,ECOLITE_II,ECOLITE II,3,True,Des 03|Des03,,models=ECOLITE II|ECOLITE Ⅱ
EPAJL64,EPAJL64,SUPRA_N,SUPRA N,3,False,EPAJL64,inferred_from_prefix,
EVPAL09,EVPAL09,ECOLITE_3000,ECOLITE3000,3,True,EVPAL09,,models=ECOLITE3000|TERA21-RC
DPCHA4,DPCHA4,INTEGER_PLUS,INTEGER plus,3,False,DPCHA4,,
4ESPA311,4ESPA311,SUPRA_N,SUPRA N,3,False,4ESPA311,,
STRIP01,STRIP01,SUPRA_VM,SUPRA Vm,3,False,STRIP01,,
ECPA04,ECPA04,TERA21,TERA21,3,False,ECPA04,,
CPR102,CPR102,TERA21,TERA21,3,False,CPR102,,
SPD202,SPD202,ECOLITE_II_T,ECOLITE II T,3,True,SPD202,,models=ECOLITE II T|ECOLITE3000|TERA21-RC
EVPAL07,EVPAL07,TERA_21_RC,TERA 21 RC,3,True,EVPAL07,,models=TERA 21 RC|TERA21 RC
PSXB0101,PSXB0101,TERA21,TERA21,3,False,PSXB0101,,
ARP03,ARP03,ECOLITE_II,ECOLITE II,3,True,ARP03,,models=ECOLITE II|ECOLITE II 400
WPSKL32700,WPSKL32700,SUPRA_VPLUS,SUPRA Vplus,3,False,WPSKL32700,,
EPR301,EPR301,SUPRA_IV,SUPRA IV,3,False,EPR301,inferred_from_prefix,
EPAHJ02,EPAHJ02,SUPRA_N,SUPRA N,3,False,EPAHJ02,inferred_from_prefix,
WPSKAT7700,WPSKAT7700,SUPRA_VPLUS,SUPRA Vplus,3,False,WPSKAT7700,,
EPRG02,EPRG02,SUPRA_VPLUS,SUPRA Vplus,3,False,EPRG02,inferred_from_prefix,
STRIP-10,STRIP-10,SUPRA_VM,SUPRA Vm,3,True,STRIP-10|STRIP10,,models=SUPRA Vm|TERA21
CUSTRIP-09,CUSTRIP-09,TERA21,TERA21,3,False,CUSTRIP-09|CUSTRIP09,,
EPAHJ04,EPAHJ04,SUPRA_N,SUPRA N,3,False,EPAHJ04,inferred_from_prefix,
EPRJ01,EPRJ01,SUPRA_N,SUPRA N,3,False,EPRJ01,inferred_from_prefix,
KEPR41,KEPR41,SUPRA_III,SUPRA III,3,False,KEPR41,,
EPR208,EPR208,SUPRA_IV,SUPRA IV,3,False,EPR208,inferred_from_prefix,
WPSKAHDI00,WPSKAHDI00,SUPRA_VPLUS,SUPRA Vplus,3,False,WPSKAHDI00,,
EPR202,EPR202,SUPRA_V,SUPRA V,3,True,EPR202,inferred_from_prefix,models=SUPRA V|SUPRA Vplus
4CDC0803,4CDC0803,INTEGER_PLUS,INTEGER plus,3,False,4CDC0803,,
WPSK231000,WPSK231000,SUPRA_VPLUS,SUPRA Vplus,3,False,WPSK231000,,
PGK14090,PGK14090,SUPRA_VM,SUPRA Vm,3,False,PGK14090,,
NISTRIPB-A02,NISTRIPB-A02,SUPRA_VM,SUPRA Vm,3,False,NISTRIPB-A02|NISTRIPBA02,,
1V,1V,SUPRA_VPLUS,SUPRA Vplus,3,False,1V,,
PTK15003,PTK15003,ECOLITE_3000,ECOLITE3000,3,False,PTK15003,,
4EPR2502,4EPR2502,SUPRA_N,SUPRA N,3,False,4EPR2502,,
EAPM2,EAPM2,SUPRA_VPLUS,SUPRA Vplus,3,False,EAPM2,,
EPAM32,EPAM32,SUPRA_N,SUPRA N,3,False,EPAM32,inferred_from_prefix,
PASP502,PASP502,ECOLITE_3000,ECOLITE3000,3,False,PASP502,,
Jul-90,Jul-90,ECOLITE_3000,ECOLITE3000,3,True,Jul-90|Jul90,,models=ECOLITE3000|Ecolite3000
wpsk246800,wpsk246800,SUPRA_VPLUS,SUPRA Vplus,3,False,wpsk246800,,
EAP104,EAP104,SUPRA_VPLUS,SUPRA Vplus,3,False,EAP104,,
STRIPB-A19,STRIPB-A19,SUPRA_VM,SUPRA Vm,3,False,STRIPB-A19|STRIPBA19,,
GTE06,GTE06,ETC.,Etc.,3,False,GTE06,,
DPCJF01,DPCJF01,INTEGER_PLUS,INTEGER plus,3,False,DPCJF01,,
393,393,SUPRA_VPLUS,SUPRA Vplus,3,False,393,,
FDSP16,FDSP16,ECOLITE_2000,ECOLITE 2000,3,True,FDSP16,,models=ECOLITE 2000|Ecolite2000
FDES01A,FDES01A,ECOLITE_II,ECOLITE II,3,False,FDES01A,,
WPSK7B1T00,WPSK7B1T00,SUPRA_VPLUS,SUPRA Vplus,3,False,WPSK7B1T00,,
CUSTRIP-16,CUSTRIP-16,SUPRA_VI,SUPRA Vi,3,False,CUSTRIP-16|CUSTRIP16,,
WPSKA1M00,WPSKA1M00,SUPRA_V,SUPRA V,3,True,WPSKA1M00,,models=SUPRA V|SUPRA Vplus
Descum 13,Descum 13,ECOLITE2000,Ecolite2000,3,True,Descum 13|Descum13,,models=Ecolite2000|Ecolite3000
Descum 14,Descum 14,ECOLITE2000,Ecolite2000,3,False,Descum 14|Descum14,,
CUSTRIP-A05,CUSTRIP-A05,SUPRA_VM,SUPRA Vm,3,False,CUSTRIP-A05|CUSTRIPA05,,
STRIPB-A08,STRIPB-A08,SUPRA_VM,SUPRA Vm,3,False,STRIPB-A08|STRIPBA08,,
ASH301A,ASH301A,ZIVIS_II,ZIVIS II,3,False,ASH301A,,
STRIPB-A03,STRIPB-A03,SUPRA_VM,SUPRA Vm,3,False,STRIPB-A03|STRIPBA03,,
PAK10002,PAK10002,FUTAS,FUTAS,3,False,PAK10002,,
KGK39563,KGK39563,GENEVA_STP300_XP,GENEVA STP300 xp,3,False,KGK39563,,
850-10,850-10,GENEVA_STP300_XP,GENEVA STP300 xp,3,False,850-10|85010,,
REF-02,REF-02,GENEVA_STP300,GENEVA STP300,3,True,REF-02|REF02,,models=GENEVA STP300|GENEVA STP300 xp
RFL-003,RFL-003,GENEVA_STP300_XP,GENEVA STP300 xp,3,False,RFL-003|RFL003,,
DES3002,DES3002,ECOLITE_3000,ECOLITE 3000,3,False,DES3002,,
AWP11,AWP11,ECOLITE_II,ECOLITE II,3,False,AWP11,,
WRF207,WRF207,GENEVA_STP300,GENEVA STP300,3,False,WRF207,,
WRFCW06,WRFCW06,GENEVA_STP300_XP,GENEVA STP300 xp,3,False,WRFCW06,,
WLR101,WLR101,GENEVA_STP200_XP,GENEVA STP200 xp,3,False,WLR101,,
KEK37536/KEK38574,KEK37536/KEK38574,ECOLITE_II,ECOLITE II,3,False,KEK37536/KEK38574,,
WWRF2802,WWRF2802,GENEVA_STP300_XP,GENEVA STP300 xp,3,False,WWRF2802,,
GWRL04,GWRL04,GENEVA_STP300_XP,GENEVA STP300 xp,3,False,GWRL04,,
DRPP103,DRPP103,ECOLITE_XP,ECOLITE XP,3,True,DRPP103,,models=ECOLITE XP|ECOLITE XP XR
JWRL13,JWRL13,GENEVA_STP300_XP,GENEVA STP300 xp,3,False,JWRL13,,
DPSKLQ0100,DPSKLQ0100,ECOLITE_3000,ECOLITE 3000,3,False,DPSKLQ0100,,
W719IR,W719IR,GENEVA_STP300_XP,GENEVA STP300 xp,3,False,W719IR,,
W603,W603,ECOLITE_II,ECOLITE II,3,False,W603,,
790-10,790-10,ECOLITE_3000,ECOLITE 3000,3,False,790-10|79010,,
WWRF2801,WWRF2801,GENEVA_STP300,GENEVA STP300,3,True,WWRF2801,,models=GENEVA STP300|GENEVA STP300 xp|GENEVA xp
AWP06,AWP06,ECOLITE_II,ECOLITE II,3,False,AWP06,,
QWREF05,QWREF05,GENEVA_STP300_XP,GENEVA STP300 xp,3,False,QWREF05,,
REHF06,REHF06,GENEVA_STP300_XP,GENEVA STP300 xp,3,False,REHF06,,
GRFL02,GRFL02,GENEVA_STP300,GENEVA STP300,3,True,GRFL02,,models=GENEVA STP300|GENEVA xp
KTK38540,KTK38540,ECOLITE_3000,ECOLITE 3000,3,False,KTK38540,,
KGK38584,KGK38584,GENEVA_STP300_XP,GENEVA STP300 xp,3,False,KGK38584,,
QWREF02,QWREF02,GENEVA_STP300_XP,GENEVA STP300 xp,3,False,QWREF02,,
KGK38538,KGK38538,GENEVA_STP300_XP,GENEVA STP300 xp,3,False,KGK38538,,
LWRL62,LWRL62,GENEVA_STP300_XP,GENEVA STP300 xp,3,False,LWRL62,,
WVGRL06,WVGRL06,GENEVA_STP300_XP,GENEVA STP300 xp,3,False,WVGRL06,,
EVPAL12,EVPAL12,ECOLITE_3000,ECOLITE 3000,3,False,EVPAL12,,
M07EAH02,M07EAH02,ECOLITE_3000,ECOLITE 3000,3,True,M07EAH02,,models=ECOLITE 3000|ECOLITE3000
REF-01,REF-01,GENEVA_STP300,GENEVA STP300,3,True,REF-01|REF01,,models=GENEVA STP300|GENEVA STP300 mini x|GENEVA xp
WRFBW09,WRFBW09,GENEVA_STP300_XP,GENEVA STP300 xp,3,False,WRFBW09,,
TC-RF-02,TC-RF-02,GENEVA_STP300_XP,GENEVA STP300 xp,3,True,TC-RF-02|TCRF02,,models=GENEVA STP300 xp|GENEVA xp
DREFWE,DREFWE,GENEVA_STP300_XP,GENEVA STP300 xp,3,True,DREFWE,,models=GENEVA STP300 xp|GENEVA xp
P16101090,P16101090,GENEVA_STP300_XP,GENEVA STP300 xp,3,True,P16101090,,models=GENEVA STP300 xp|GENEVA xp
PSK#2,PSK#2,ECOLITE_3000,ECOLITE 3000,3,True,PSK#2,,models=ECOLITE 3000|ECOLITE3000
PTK27732,PTK27732,ECOLITE_3000,ECOLITE 3000,3,False,PTK27732,,
P16101061,P16101061,GENEVA_STP300_XP,GENEVA STP300 xp,3,True,P16101061,,models=GENEVA STP300 xp|GENEVA xp
KTK35529,KTK35529,ECOLITE_2000,ECOLITE 2000,3,False,KTK35529,,
P16101117/P16101118,P16101117/P16101118,GENEVA_STP300_XP,GENEVA STP300 xp,3,False,P16101117/P16101118,,
BRFL05,BRFL05,GENEVA_STP300_XP,GENEVA STP300 xp,3,True,BRFL05,,models=GENEVA STP300 xp|GENEVA xp
KDK36501,KDK36501,ECOLITE2000,ECOLITE2000,3,False,KDK36501,,
AWRFW01,AWRFW01,GENEVA_STP200_XP,GENEVA STP200 xp,3,False,AWRFW01,,
KTK36510,KTK36510,ECOLITE_3000,ECOLITE3000,3,False,KTK36510,,
790-13,790-13,ECOLITE_3000,ECOLITE3000,3,False,790-13|79013,,
P16101110,P16101110,GENEVA_XP,GENEVA xp,3,False,P16101110,,
KTK29715,KTK29715,ECOLITE_3000,ECOLITE3000,3,False,KTK29715,,
WRF201~213,WRF201~213,GENEVA_STP300,GENEVA STP300,3,True,WRF201~213,,models=GENEVA STP300|GENEVA xp
P16101099,P16101099,GENEVA_XP,GENEVA xp,3,False,P16101099,,
P16101070,P16101070,GENEVA_XP,GENEVA xp,3,False,P16101070,,
SFLU04,SFLU04,GENEVA_STP300,GENEVA STP300,3,True,SFLU04,,models=GENEVA STP300|GENEVA x
W705IR,W705IR,GENEVA_XP,GENEVA xp,3,False,W705IR,,
PTK27745,PTK27745,ECOLITE_3000,ECOLITE3000,3,False,PTK27745,,
SDSC03,SDSC03,ECOLITE_3000,ECOLITE3000,3,True,SDSC03,,models=ECOLITE3000|TERA21 RC
WRF205,WRF205,GENEVA_STP300,GENEVA STP300,3,False,WRF205,,
WRF206,WRF206,GENEVA_STP300,GENEVA STP300,3,False,WRF206,,
FD DSM05,FD DSM05,ECOLITE_3000,ECOLITE3000,3,False,FD DSM05|FDDSM05,,
URFL14,URFL14,GENEVA_XP,GENEVA xp,3,False,URFL14,,
WNFPEB03,WNFPEB03,INTEGER_PLUS,INTEGER plus,2,True,WNFPEB03,,models=INTEGER plus|ZIVIS plus
SPN408,SPN408,SUPRA_VPLUS,SUPRA Vplus,2,False,SPN408,,
APT454,APT454,SUPRA_XP,SUPRA XP,2,False,APT454,,
CUSTRIP-B04,CUSTRIP-B04,SUPRA_VM,SUPRA Vm,2,True,CUSTRIP-B04|CUSTRIPB04,,models=SUPRA Vm|SUPRA Vplus
WPSKLMAA00,WPSKLMAA00,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKLMAA00,,
WPSKLPX700,WPSKLPX700,SUPRA_XP,SUPRA XP,2,False,WPSKLPX700,,
KEPR42,KEPR42,SUPRA_III,SUPRA III,2,True,KEPR42,,models=SUPRA III|SUPRA Ⅲ
PDK11002,PDK11002,DAS2000,DAS2000,2,True,PDK11002,,models=DAS2000|DAS2000E
WNFHEC32,WNFHEC32,ZIVIS_PLUS,ZIVIS plus,2,False,WNFHEC32,,
WASBEC66,WASBEC66,SUPRA_N,SUPRA N,2,False,WASBEC66,,
APT414,APT414,SUPRA_XP,SUPRA XP,2,False,APT414,,
WPSK7A2B00,WPSK7A2B00,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSK7A2B00,,
WPSKAI0400,WPSKAI0400,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKAI0400,,
SFP714,SFP714,SUPRA_VPLUS,SUPRA Vplus,2,False,SFP714,,
WPSKL63300,WPSKL63300,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKL63300,,
EPE7301,EPE7301,PRECIA,PRECIA,2,False,EPE7301,inferred_from_prefix,
DPCHZ11,DPCHZ11,INTEGER_PLUS,INTEGER plus,2,False,DPCHZ11,,
SFP409,SFP409,SUPRA_VPLUS,SUPRA Vplus,2,False,SFP409,,
WPSKLX100,WPSKLX100,SUPRA_XP,SUPRA XP,2,False,WPSKLX100,,
WPSKLL9300,WPSKLL9300,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKLL9300,,
EPAL105,EPAL105,SUPRA_N,SUPRA N,2,False,EPAL105,inferred_from_prefix,
WPSKK8NG00,WPSKK8NG00,SUPRA_VPLUS,SUPRA Vplus,2,True,WPSKK8NG00,,models=SUPRA Vplus|TIGMA Vplus
WPSKK3LA00,WPSKK3LA00,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKK3LA00,,
BASHD14,BASHD14,SUPRA_N,SUPRA N,2,False,BASHD14,,
WPSKBCXA00,WPSKBCXA00,SUPRA_XP,SUPRA XP,2,False,WPSKBCXA00,,
EPA4203,EPA4203,SUPRA_N,SUPRA N,2,False,EPA4203,inferred_from_prefix,
WPSKAZ6S00,WPSKAZ6S00,OMNIS_PLUS,OMNIS plus,2,False,WPSKAZ6S00,,
5EBP0701,5EBP0701,PRECIA,PRECIA,2,False,5EBP0701,,
APT801,APT801,SUPRA_XP,SUPRA XP,2,False,APT801,,
DPCB809,DPCB809,INTEGER_PLUS,INTEGER plus,2,False,DPCB809,,
APT602,APT602,SUPRA_XP,SUPRA XP,2,False,APT602,,
EPAP723,EPAP723,SUPRA_VPLUS,SUPRA Vplus,2,False,EPAP723,inferred_from_prefix,
EPAP827,EPAP827,SUPRA_IV,SUPRA IV,2,True,EPAP827,inferred_from_prefix,models=SUPRA IV|SUPRA Ⅳ
WABPEB26,WABPEB26,SUPRA_N,SUPRA N,2,False,WABPEB26,,
WASBEC47,WASBEC47,SUPRA_N,SUPRA N,2,False,WASBEC47,,
WNFPEB06,WNFPEB06,ZIVIS_PLUS,ZIVIS plus,2,False,WNFPEB06,,
PPR102 / PPR104 / PPR105 / PPR401,PPR102 / PPR104 / PPR105 / PPR401,SUPRA_VPLUS,SUPRA Vplus,2,False,PPR102 / PPR104 / PPR105 / PPR401|PPR102/PPR104/PPR105/PPR401,,
WPSKBCAY00,WPSKBCAY00,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKBCAY00,,
APT407,APT407,SUPRA_XP,SUPRA XP,2,False,APT407,,
APT402,APT402,SUPRA_XP,SUPRA XP,2,False,APT402,,
DPCB808,DPCB808,INTEGER_PLUS,INTEGER plus,2,False,DPCB808,,
WPSKAAAH00,WPSKAAAH00,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKAAAH00,,
WSNF109,WSNF109,ZIVIS_PLUS,ZIVIS plus,2,False,WSNF109,,
WSNF105,WSNF105,INTEGER_PLUS,INTEGER plus,2,True,WSNF105,,models=INTEGER plus|ZIVIS plus
APT793,APT793,SUPRA_XP,SUPRA XP,2,False,APT793,,
DPCEJ02,DPCEJ02,INTEGER_PLUS,INTEGER plus,2,False,DPCEJ02,,
WPSKBCAX00/WPSKLM8400,WPSKBCAX00/WPSKLM8400,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKBCAX00/WPSKLM8400,,
EPAD701,EPAD701,SUPRA_N,SUPRA N,2,False,EPAD701,inferred_from_prefix,
EPA3751,EPA3751,SUPRA_N,SUPRA N,2,False,EPA3751,inferred_from_prefix,
ASH204A,ASH204A,SUPRA_IV,SUPRA IV,2,True,ASH204A,,models=SUPRA IV|SUPRA Ⅳ
5ESP2202,5ESP2202,SUPRA_N,SUPRA N,2,False,5ESP2202,,
EPAB532,EPAB532,SUPRA_NP,SUPRA Np,2,False,EPAB532,inferred_from_prefix,
EPAP834,EPAP834,SUPRA_N,SUPRA N,2,False,EPAP834,inferred_from_prefix,
EPRB03,EPRB03,SUPRA_Ⅴ,SUPRA Ⅴ,2,False,EPRB03,inferred_from_prefix,
PVK34706,PVK34706,PRECIA,PRECIA,2,False,PVK34706,,
DPCB802,DPCB802,INTEGER_PLUS,INTEGER plus,2,False,DPCB802,,
AEAC81,AEAC81,SUPRA_VM,SUPRA Vm,2,False,AEAC81,,
WPSKK8S100,WPSKK8S100,SUPRA_VPLUS,SUPRA Vplus,2,True,WPSKK8S100,,models=SUPRA Vplus|TIGMA Vplus
APT413,APT413,SUPRA_XP,SUPRA XP,2,False,APT413,,
WABPEB29,WABPEB29,SUPRA_N,SUPRA N,2,False,WABPEB29,,
WSNF108,WSNF108,ZIVIS_PLUS,ZIVIS plus,2,False,WSNF108,,
BASHD07,BASHD07,SUPRA_N,SUPRA N,2,False,BASHD07,,
EPAM26,EPAM26,SUPRA_N,SUPRA N,2,False,EPAM26,inferred_from_prefix,
WPSK609W00,WPSK609W00,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSK609W00,,
WPSKB8BA00,WPSKB8BA00,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKB8BA00,,
STRIPB-B11,STRIPB-B11,SUPRA_VM,SUPRA Vm,2,False,STRIPB-B11|STRIPBB11,,
APT423,APT423,SUPRA_XP,SUPRA XP,2,False,APT423,,
WASB134,WASB134,SUPRA_N,SUPRA N,2,False,WASB134,,
WPSKL62900,WPSKL62900,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKL62900,,
APT715,APT715,SUPRA_XP,SUPRA XP,2,False,APT715,,
AASHD06,AASHD06,SUPRA_N,SUPRA N,2,False,AASHD06,,
WPSKK42Q00,WPSKK42Q00,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKK42Q00,,
APT440,APT440,SUPRA_XP,SUPRA XP,2,False,APT440,,
AASHD10,AASHD10,SUPRA_N,SUPRA N,2,False,AASHD10,,
ASH207A,ASH207A,SUPRA_IV,SUPRA IV,2,True,ASH207A,,models=SUPRA IV|SUPRA Ⅳ
WASBEC32,WASBEC32,SUPRA_N,SUPRA N,2,False,WASBEC32,,
WPSKL12200,WPSKL12200,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKL12200,,
WASBEC34,WASBEC34,SUPRA_N,SUPRA N,2,False,WASBEC34,,
EFPA10,EFPA10,SUPRA_VM,SUPRA Vm,2,False,EFPA10,,
APT707,APT707,SUPRA_XP,SUPRA XP,2,False,APT707,,
EPAMU7,EPAMU7,SUPRA_N,SUPRA N,2,False,EPAMU7,inferred_from_prefix,
WASBEC64,WASBEC64,SUPRA_N,SUPRA N,2,False,WASBEC64,,
WPSKLL8900,WPSKLL8900,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKLL8900,,
AASHD09,AASHD09,SUPRA_N,SUPRA N,2,False,AASHD09,,
5ESPF803,5ESPF803,SUPRA_N,SUPRA N,2,False,5ESPF803,,
WEPR4409,WEPR4409,SUPRA_N,SUPRA N,2,False,WEPR4409,,
ASH223A,ASH223A,SUPRA_VPLUS,SUPRA Vplus,2,False,ASH223A,,
5ESP4202,5ESP4202,SUPRA_N,SUPRA N,2,False,5ESP4202,,
DPCHA01,DPCHA01,INTEGER_PLUS,INTEGER plus,2,False,DPCHA01,,
4ESPG602,4ESPG602,SUPRA_N,SUPRA N,2,False,4ESPG602,,
AEASH04,AEASH04,SUPRA_VM,SUPRA Vm,2,False,AEASH04,,
WASB143,WASB143,SUPRA_N,SUPRA N,2,False,WASB143,,
WNFHEC34,WNFHEC34,ZIVIS_PLUS,ZIVIS plus,2,False,WNFHEC34,,
WABPEB18,WABPEB18,SUPRA_N,SUPRA N,2,False,WABPEB18,,
6EPRB004,6EPRB004,SUPRA_N,SUPRA N,2,False,6EPRB004,,
KEPR12,KEPR12,SUPRA_III,SUPRA III,2,True,KEPR12,,models=SUPRA III|SUPRA Ⅲ
WPSKAZ7F00,WPSKAZ7F00,OMNIS,OMNIS,2,True,WPSKAZ7F00,,models=OMNIS|OMNIS plus
WASBEC51,WASBEC51,SUPRA_N,SUPRA N,2,False,WASBEC51,,
WASBEC48,WASBEC48,SUPRA_N,SUPRA N,2,False,WASBEC48,,
WPSKK7NX00,WPSKK7NX00,SUPRA_VPLUS,SUPRA Vplus,2,True,WPSKK7NX00,,models=SUPRA Vplus|TIGMA Vplus
5ESPF901,5ESPF901,SUPRA_VPLUS,SUPRA Vplus,2,False,5ESPF901,,
WABPEB23,WABPEB23,SUPRA_N,SUPRA N,2,False,WABPEB23,,
APT705,APT705,SUPRA_XP,SUPRA XP,2,False,APT705,,
WPSKBCAX00,WPSKBCAX00,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKBCAX00,,
WEPR4406,WEPR4406,SUPRA_N,SUPRA N,2,False,WEPR4406,,
6EPR2302,6EPR2302,SUPRA_N,SUPRA N,2,False,6EPR2302,,
CUSTRIP-04,CUSTRIP-04,TERA_21,TERA 21,2,True,CUSTRIP-04|CUSTRIP04,,models=TERA 21|TERA21
WASB120,WASB120,SUPRA_N,SUPRA N,2,False,WASB120,,
EPAL08,EPAL08,SUPRA_N,SUPRA N,2,False,EPAL08,inferred_from_prefix,
Etch-01,Etch-01,DAS2000,DAS2000,2,False,Etch-01|Etch01,,
WPSK7B2700,WPSK7B2700,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSK7B2700,,
MMSTRIPB-B01,MMSTRIPB-B01,SUPRA_N,SUPRA N,2,True,MMSTRIPB-B01|MMSTRIPBB01,,models=SUPRA N|SUPRA Vplus
ABPS-A08,ABPS-A08,SUPRA_N,SUPRA N,2,False,ABPS-A08|ABPSA08,,
WPSKBCAR00,WPSKBCAR00,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKBCAR00,,
WASBEC33,WASBEC33,SUPRA_N,SUPRA N,2,False,WASBEC33,,
IPC3714,IPC3714,INTEGER_PLUS,INTEGER plus,2,False,IPC3714,,
WPSKLX200,WPSKLX200,SUPRA_XP,SUPRA XP,2,False,WPSKLX200,,
WABPEB02,WABPEB02,SUPRA_N,SUPRA N,2,False,WABPEB02,,
APT708,APT708,SUPRA_XP,SUPRA XP,2,False,APT708,,
DPCG09,DPCG09,INTEGER_PLUS,INTEGER plus,2,False,DPCG09,,
EKASHB04,EKASHB04,SUPRA_VPLUS,SUPRA Vplus,2,False,EKASHB04,,
AASHG04,AASHG04,SUPRA_N,SUPRA N,2,False,AASHG04,,
WPSKAA3M00,WPSKAA3M00,OMNIS_PLUS,OMNIS plus,2,False,WPSKAA3M00,,
WASBEC31,WASBEC31,SUPRA_N,SUPRA N,2,False,WASBEC31,,
EPA3723,EPA3723,SUPRA_N,SUPRA N,2,False,EPA3723,inferred_from_prefix,
EPA3737,EPA3737,SUPRA_N,SUPRA N,2,False,EPA3737,inferred_from_prefix,
WPSK09W,WPSK09W,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSK09W,,
PSKA6014,PSKA6014,SUPRA_VPLUS,SUPRA Vplus,2,False,PSKA6014,,
WASBEC02,WASBEC02,SUPRA_N,SUPRA N,2,False,WASBEC02,,
PGK32746,PGK32746,SUPRA_VM,SUPRA Vm,2,False,PGK32746,,
EPSHU6,EPSHU6,SUPRA_VPLUS,SUPRA Vplus,2,False,EPSHU6,inferred_from_prefix,
STRIPB-B23,STRIPB-B23,SUPRA_VPLUS,SUPRA Vplus,2,False,STRIPB-B23|STRIPBB23,,
WASB133,WASB133,SUPRA_N,SUPRA N,2,False,WASB133,,
STRIP-12,STRIP-12,TERA_21,TERA 21,2,True,STRIP-12|STRIP12,,models=TERA 21|TERA21
AEPR02,AEPR02,DAS2000,DAS2000,2,False,AEPR02,,
6EPR1302,6EPR1302,SUPRA_N,SUPRA N,2,False,6EPR1302,,
STRIP-15,STRIP-15,SUPRA_V,SUPRA V,2,True,STRIP-15|STRIP15,,models=SUPRA V|TERA 21
WPSKLL7600,WPSKLL7600,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKLL7600,,
WPSKACEH00,WPSKACEH00,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKACEH00,,
REPR2201,REPR2201,SUPRA_N,SUPRA N,2,False,REPR2201,,
DPCP816,DPCP816,INTEGER_PLUS,INTEGER plus,2,False,DPCP816,,
WPSKAU8600,WPSKAU8600,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKAU8600,,
STRIPB-A26,STRIPB-A26,SUPRA_VM,SUPRA Vm,2,True,STRIPB-A26|STRIPBA26,,models=SUPRA Vm|SUPRA Vplus
STRIPB-B51,STRIPB-B51,SUPRA_VM,SUPRA Vm,2,True,STRIPB-B51|STRIPBB51,,models=SUPRA Vm|SUPRA Vplus
DPCJF06,DPCJF06,INTEGER_PLUS,INTEGER plus,2,False,DPCJF06,,
WPSKAL6R00,WPSKAL6R00,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKAL6R00,,
WPSKAL7P00,WPSKAL7P00,SUPRA_VPLUS,SUPRA Vplus,2,False,WPSKAL7P00,,
